sample_id,split,label,label_id,parent_call_id,source_id,source_dataset,source_audio_path,audio_path,start_sec,end_sec,duration_sec,text,qa_status,qa_flags,is_augmented,augmentation,call_type,original_sample_id,original_split
train_normal_00047,train,normal,0,D60_J91_S00002341,D60_J91_S00002341_seg005,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002341\D60_J91_S00002341_seg005.wav,audio/normal/train_normal_00047.wav,0.0,15.461,15.461,그리고 경쟁자인 시원스쿨은 강의들을 얼마나 들었더니 남은 부분에 대해서는 환불을 해주던데 연희 왜 안 해줘요 하다못해 에듀윌이나 메가스터디도 다 환불해 줘요 왜 여기만 못해 준다는 거예요,SOURCE_TEXT,,False,,D60_J91,normal_source_00721,unassigned
train_normal_00048,train,normal,0,D60_J91_S00002343,D60_J91_S00002343_seg002,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002343\D60_J91_S00002343_seg002.wav,audio/normal/train_normal_00048.wav,0.0,13.035,13.035,"그래서 설치를 진행했는데 설치를 완료 했는데도 인터넷 강의가 작동이 안되어서 좀 여쭤보려고요 왜 안되죠 좀 알아봐주실래요 네, 설치 전부 다 하셨나요?",SOURCE_TEXT,,False,,D60_J91,normal_source_00727,unassigned
train_normal_00049,train,normal,0,D60_J91_S00002345,D60_J91_S00002345_seg011,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002345\D60_J91_S00002345_seg011.wav,audio/normal/train_normal_00049.wav,0.0,10.551,10.551,그러면 그렇군요 감사합니다 그럼 제가 한 번 더 시도해 보고 그때도 안 되면 또 문화 문의 전화 드릴게요 네 감사합니다 한국과학원 김민수였습니다,SOURCE_TEXT,,False,,D60_J91,normal_source_00747,unassigned
train_normal_00050,train,normal,0,D60_J91_S00002365,D60_J91_S00002365_seg011,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002365\D60_J91_S00002365_seg011.wav,audio/normal/train_normal_00050.wav,0.0,10.982,10.982,그렇군요 감사합니다 그럼 제가 한번 더 시도해 보고 그때도 안 되면 또 문의 전화 드릴게요 네 감사합니다 한국어학원 김민수였습니다,SOURCE_TEXT,,False,,D60_J91,normal_source_00758,unassigned
train_normal_00051,train,normal,0,D60_J91_S00002380,D60_J91_S00002380_seg003,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002380\D60_J91_S00002380_seg003.wav,audio/normal/train_normal_00051.wav,0.0,15.376,15.376,원래는 귀찮아서 그냥 한 번에 설치되도록 통합 설치하는데 그 과정에서 저번에 노트북이 많이 느려졌거든요 그래서 선택 펼치는 안했어요 어차피 필수로 해야 하는 것만 했으면 상관없는 거죠 실수는 다 하신 건가요,SOURCE_TEXT,,False,,D60_J91,normal_source_00761,unassigned
train_normal_00052,train,normal,0,D60_J91_S00002382,D60_J91_S00002382_seg003,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002382\D60_J91_S00002382_seg003.wav,audio/normal/train_normal_00052.wav,0.0,15.061,15.061,원래는 귀찮아서 그냥 한번에 설치되도록 통합 설치하는데 그 과정에서 저번에 노트북이 많이 느려졌거든요 그래서 선택 설치는 안했어요 어차피 필수로 해야 하는 것만 했으면 상관없는거죠 필수는 다 하신 건가요,SOURCE_TEXT,,False,,D60_J91,normal_source_00771,unassigned
train_normal_00053,train,normal,0,D60_J91_S00002390,D60_J91_S00002390_seg011,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002390\D60_J91_S00002390_seg011.wav,audio/normal/train_normal_00053.wav,0.0,10.144,10.144,네 그렇군요 감사합니다 그럼 제가 한번 더 시도해 보고 그때도 안 되면 또 문의 전화 드릴게요 네 감사합니다 한국어학원 김민수였습니다,SOURCE_TEXT,,False,,D60_J91,normal_source_00789,unassigned
train_normal_00054,train,normal,0,D60_J91_S00002390,D60_J91_S00002390_seg004,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002390\D60_J91_S00002390_seg004.wav,audio/normal/train_normal_00054.wav,0.0,16.875,16.875,필수로 뜨는건 전부 다 했다니까요 그런데 다음으로 진행이 안되요 계속해서 설치하라는 문구가 담긴 창이 계속떠요 설치는 다 했는데 n/ 설치가 안된것 같습니다. 설치를 다 했는데요 그게 안 되는 이유가 설치 문제 외에 다른 이유는 없는 건가요,SOURCE_TEXT,,False,,D60_J91,normal_source_00782,unassigned
train_normal_00055,train,normal,0,D60_J91_S00002392,D60_J91_S00002392_seg002,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002392\D60_J91_S00002392_seg002.wav,audio/normal/train_normal_00055.wav,0.0,15.014,15.014,"n/ 네, 설치 전부 다 하셨나요? n/ 네, 뜨는 거 다 (설치했고요)/(설치했구요). 필수 설치랑 선택 설치 이렇게 총 (4개)/(네 개) 인가? 뜨던데 저는 필수 설치만 다운로드했거든요? 통합 설치를 누르면 전부 한꺼번에 설치가 되던데, 저는 필수 설치 해야 하는 요소만 설치했어요.",SOURCE_TEXT,,False,,D60_J91,normal_source_00791,unassigned
train_normal_00056,train,normal,0,D60_J91_S00002392,D60_J91_S00002392_seg005,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002392\D60_J91_S00002392_seg005.wav,audio/normal/train_normal_00056.wav,0.0,17.542,17.542,"그럼 제가 지금 다시 한번 확인해 볼게요 잠시만요 n/ 제가 지금 노트북을 켰고요. 똑같이 동영상 강의 시작해서 진행해 볼게요. 로그인하고 다운받은 목록으로 들어가서 플레이 버튼 누르는 거 맞죠? 네 맞습니다 n/ 네, 토익 (600방)/(육 백 방) 강의인데, 지금 제일 첫 번째 강의 오리엔테이션 강의 플레이 버튼 누를게요.",SOURCE_TEXT,,False,,D60_J91,normal_source_00794,unassigned
train_normal_00057,train,normal,0,D60_J91_S00002402,D60_J91_S00002402_seg008,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002402\D60_J91_S00002402_seg008.wav,audio/normal/train_normal_00057.wav,0.0,16.107,16.107,이런 문구가 뜨는 거면 제 노트북에 어떤 문제가 있는 것이 아니라 인강 홈페이지 쪽 문제가 있는 것 아닌가요? 아니면 혹시 선택 설치까지 전부 다 설치 해야 하는 건가요? 불안해서 그건 싫은거+ 싫은데요. 왜 이런 거죠? b/ n/ n/ 선택 설치도 하실 것을 권유드립니다.,SOURCE_TEXT,,False,,D60_J91,normal_source_00806,unassigned
train_normal_00058,train,normal,0,D60_J91_S00002404,D60_J91_S00002404_seg005,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002404\D60_J91_S00002404_seg005.wav,audio/normal/train_normal_00058.wav,0.0,15.393,15.393,아닙니다. 그럼 제가 지금 다시 한번 확인해 볼게요 잠시만요 네 n/ 제가 지금 노트북을 썼고요. 똑같이 동영상 강의 시작하도록 진행해 볼게요. 로그인하고 다운 (보아든)/(받은) 목록으로 들어가서 플레이 버튼 누른 자 네 맞습니다,SOURCE_TEXT,,False,,D60_J91,normal_source_00812,unassigned
train_normal_00059,train,normal,0,D60_J91_S00002410,D60_J91_S00002410_seg002,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002410\D60_J91_S00002410_seg002.wav,audio/normal/train_normal_00059.wav,0.0,15.412,15.412,"n/ 에, 팔기 전부터 전부 다 하셨나요? n/ 네, 뜨는 거 다 (설치했고요)/(설치했구요). 필수 설치랑 선택 설치 이렇게 총 (4개)/(네 개) 인가 뜨던데? 저는 필수 설치만 다운로드했거든요? 통합 설치를 누르면 전부 한꺼번에 설치가 되던데 저는 필수 설치 해야 하는 요소만 설치했어요.",SOURCE_TEXT,,False,,D60_J91,normal_source_00818,unassigned
train_normal_00060,train,normal,0,D60_J91_S00002428,D60_J91_S00002428_seg005,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002428\D60_J91_S00002428_seg005.wav,audio/normal/train_normal_00060.wav,0.0,16.229,16.229,그럼 제가 지금 다시 한번 확인해 볼게요 잠시만요 제가 지금 노트북 켰고요 똑같이 동영상 강의 시작하도록 해볼게요 로그인하고 다운 받은 목록으로 들어가서 플레이 버튼 누르는거 맞죠 네 맞습니다,SOURCE_TEXT,,False,,D60_J91,normal_source_00842,unassigned
train_normal_00061,train,normal,0,D60_J91_S00002442,D60_J91_S00002442_seg008,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002442\D60_J91_S00002442_seg008.wav,audio/normal/train_normal_00061.wav,0.0,15.173,15.173,이런 문구가 뜨는 거면 제 노트북에 어떤 문제가 있는 것이 아니라 인간 홈페이지 쪽에 문제가 있는 것 아닌가요 아니면 혹시 선택 설치까지 전부 다 설치해야 하는건가요 불안해서 그건 쉬운데요 왜이런거죠 선뜻 설치도 하실 것을 권해드립니다,SOURCE_TEXT,,False,,D60_J91,normal_source_00854,unassigned
train_normal_00062,train,normal,0,D60_J91_S00002442,D60_J91_S00002442_seg005,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002442\D60_J91_S00002442_seg005.wav,audio/normal/train_normal_00062.wav,0.0,19.141,19.141,그럼 제가 지금 다시 한번 확인해 볼게요 잠시만요 제가 지금 노트북 탔고요 똑같이 동영상 강의 시작하도록 진행해 볼게요 로그인하고 다운 받은 목록을 들어가서 플레이 버튼을 누르는 거 맞죠 네 맞습니다 토익 육백 반 장의인지 지금 제일 첫번째 강의 오리엔테이션 강의 플레이버튼 누를게요,SOURCE_TEXT,,False,,D60_J91,normal_source_00851,unassigned
train_normal_00063,train,normal,0,D60_J91_S00002486,D60_J91_S00002486_seg010,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002486\D60_J91_S00002486_seg010.wav,audio/normal/train_normal_00063.wav,0.0,15.355,15.355,이런 문구가 뜨는 거면 제 노트북에 어떤 문제가 있는 게 아니라 민간공급이 좀 문제가 있는 것 아닌가요 아니면 혹시 선택 설치까지 전부 다 설치해야하는건가요 불안해서 그건 싫은데 왜 이런거죠,SOURCE_TEXT,,False,,D60_J91,normal_source_00865,unassigned
train_normal_00064,train,normal,0,D60_J91_S00002682,D60_J91_S00002682_seg005,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002682\D60_J91_S00002682_seg005.wav,audio/normal/train_normal_00064.wav,0.0,15.34,15.34,그리고 경쟁사인 시원스쿨 강의를 얼마나 들었든 남은 부분에 대해서는 환불해 주던데 여기는 왜 안 해줘요. 하다못해 에듀윌이나 메가스터디도 다 환불해 줘요. 여기만 못해 준다는 거예요? 아후/ 죄송합니다.,SOURCE_TEXT,,False,,D60_J91,normal_source_00889,unassigned
train_normal_00065,train,normal,0,D60_J91_S00002718,D60_J91_S00002718_seg005,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00002718\D60_J91_S00002718_seg005.wav,audio/normal/train_normal_00065.wav,0.0,15.171,15.171,그럼 제가 지금 다시 한번 확인해 볼게요 잠시만요 네 제가 지금 노트북 켰고요 똑같이 동영상 강의 시작해보도록 진행이 시작하도록 진행해볼게요 로그인하고 다운 받은 목록으로 들어가서 플레이버튼 누르고 맞죠 네 맞습니다,SOURCE_TEXT,,False,,D60_J91,normal_source_00898,unassigned
train_normal_00066,train,normal,0,D60_J91_S00005285,D60_J91_S00005285_seg009,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00005285\D60_J91_S00005285_seg009.wav,audio/normal/train_normal_00066.wav,0.0,12.779,12.779,n/ 죄송합니다. n/ 어쨌든 뭐 써놨다는데 안 읽은 내 잘못이죠. 탈퇴 처리라도 정확히 해주세요. n/ 혹시 나중에 재가입할 때 문제 되는 건 아닌가요? n/ 알겠어요. 수고하세요. n/ 감사합니다.,SOURCE_TEXT,,False,,D60_J91,normal_source_00930,unassigned
train_normal_00067,train,normal,0,D60_J91_S00005308,D60_J91_S00005308_seg006,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00005308\D60_J91_S00005308_seg006.wav,audio/normal/train_normal_00067.wav,0.0,15.065,15.065,"n/ 죄송합니다. n/ 아휴 됐어요. 그럼 다 필요 없어요, 저 여기 정 덜어져서 안 쓸라니까 그냥 탈퇴할 테니까 탈퇴시켜 주세요. n/ 홈페이지에서 직접 진행 가능합니다. n/ 아니 내가 또 홈페이지 로그인하고 그래야 돼요? 왜 이렇게 사람을 번거롭게 해요? 그냥 여기서 해주세요.",SOURCE_TEXT,,False,,D60_J91,normal_source_00936,unassigned
train_normal_00068,train,normal,0,D60_J91_S00005329,D60_J91_S00005329_seg004,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00005329\D60_J91_S00005329_seg004.wav,audio/normal/train_normal_00068.wav,0.0,15.822,15.822,"네. 그렇습니다. 음/ 혹시 노트북이 아니라. 음/ 그냥 일반 (pc)/(피 씨)에서 하면 되거나 그런 건 없나요? 사양의 문제라던지, 용량의 문제라던지 그런 건 전혀 없는 건가요? 그런 거면 다른 방법을 (시도해보려고요)/(시도해보려구요). 아닙니다. 그럼 제가 지금 다시 한번 확인해볼게요. 잠시만요.",SOURCE_TEXT,,False,,D60_J91,normal_source_00943,unassigned
train_normal_00069,train,normal,0,D60_J91_S00005458,D60_J91_S00005458_seg008,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00005458\D60_J91_S00005458_seg008.wav,audio/normal/train_normal_00069.wav,0.0,15.28,15.28,"n/ 링크 눌러서 인증 부탁드립니다. n/ 네 했어요, 이제 다 된 건가요? 더 이상 번거롭게 하지 않았으면 좋겠네요. n/ 하루정도 소요됩니다. n/ 알겠어요, 화내서 미안해요. 내가 아가씨한테 뭐라는 게 아니고. 입장 바꿔서 생각해보면 아가씨 같으면 화 안 나겠어요?",SOURCE_TEXT,,False,,D60_J91,normal_source_00956,unassigned
train_normal_00070,train,normal,0,D60_J91_S00005524,D60_J91_S00005524_seg002,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00005524\D60_J91_S00005524_seg002.wav,audio/normal/train_normal_00070.wav,0.0,15.215,15.215,네. 설치 전부 다 하셨나요? 네. 뜨는 거 다 (설치했고요)/(설치했구요). 필수 설치랑 선택 설치 이렇게 총 (4개)/(네 개)인가? 뜨던데 저는 필수 설치만 다운로드했거든요. 통합 설치를 누르면 전부 한거번에 설치가 되던데 저는 필수 설치해야 하는 요소만 설치했어요.,SOURCE_TEXT,,False,,D60_J91,normal_source_00966,unassigned
train_normal_00071,train,normal,0,D60_J91_S00005524,D60_J91_S00005524_seg008,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00005524\D60_J91_S00005524_seg008.wav,audio/normal/train_normal_00071.wav,0.0,19.776,19.776,이런 문구가 뜨는 거면 제 노트북에 어떤 문제가 있는 것이 아니라 인강 홈페이지 쪽 문제가 있는 건 아닌가요? 아니면 혹시 선택 설치까지 전부 다 설치해야 하는 건가요? 불안해서 그건 싫은데요. 왜 이런 거죠? 선택 설치도 하실 것을 권유드립니다. 선택 설치도 (해야한다고요)/(해야한다구요)? 저번에 뭐 모르고 다 설치했다가 노트북이 엄청 느려져서 불안한데.,SOURCE_TEXT,,False,,D60_J91,normal_source_00972,unassigned
train_normal_00072,train,normal,0,D60_J91_S00005612,D60_J91_S00005612_seg002,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00005612\D60_J91_S00005612_seg002.wav,audio/normal/train_normal_00072.wav,0.0,15.595,15.595,네. 설치 전부 다 하셨나요? 네. 뜨는 거 다 (설치했고요)/(설치했구요). 필수 설치랑 선택 설치 이렇게 총 (4개)/(네 개)인가? 뜨던데 저는 필수 설치만 다운로드했거든요. 통합 설치를 누르면 전부 한거번에 설치가 되던데 저는 필수 설치해야 하는 요소만 설치했어요.,SOURCE_TEXT,,False,,D60_J91,normal_source_00975,unassigned
train_normal_00073,train,normal,0,D60_J91_S00005659,D60_J91_S00005659_seg008,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00005659\D60_J91_S00005659_seg008.wav,audio/normal/train_normal_00073.wav,0.0,11.946,11.946,n/ 그러셨나요? n/ 어쨌든 뭐 써놨다는데 안 읽은 내 잘못이죠. 탈퇴 처리라도 정확히 해주세요. n/ 혹시 나중에 재가입할 때 문제 되는 건 아닌가요? n/ 알겠어요. 수고하세요. n/ 감사합니다.,SOURCE_TEXT,,False,,D60_J91,normal_source_00990,unassigned
train_normal_00074,train,normal,0,D60_J91_S00011181,D60_J91_S00011181_seg010,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00011181\D60_J91_S00011181_seg010.wav,audio/normal/train_normal_00074.wav,0.0,10.146,10.146,"n/ 네, 그렇지요. n/ 무거운 것만 빼면 학습기기 잘 산거 같아요. n/ 그럼 수고하세요. 친절하게 상담해주셔서 감사합니다. n/ 네, 더 궁금하신 건 없으신가요? 좋은 하루 보내십시오.",SOURCE_TEXT,,False,,D60_J91,normal_source_01000,unassigned
train_normal_00075,train,normal,0,D60_J91_S00011201,D60_J91_S00011201_seg003,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00011201\D60_J91_S00011201_seg003.wav,audio/normal/train_normal_00075.wav,0.0,15.051,15.051,n/ 그리고 제가 성적은 마이페이지에서 보면 되는 거죠? n/ 성적 삭제는 안 되나요? 누가 볼까 겁나서요. n/ 삭제는 안됩니다. n/ 이런/ 성적이 아주 엉망징창이라서 기록이 남는 게 민망하더라고요. 그래도 교육은 재밌고 좋아요.,SOURCE_TEXT,,False,,D60_J91,normal_source_01003,unassigned
train_normal_00076,train,normal,0,D60_J91_S00011201,D60_J91_S00011201_seg002,aihub,data\normal_aihub\prepared_diverse\audio\D60_J91_S00011201\D60_J91_S00011201_seg002.wav,audio/normal/train_normal_00076.wav,0.0,15.818,15.818,"n/ 네, 과목 카테고리에서 동영상 터치하시면 다시 보기 버튼 나옵니다. n/ 아/+ 그렇군요+ 아/ 그렇게 하는 거군요. 어쩐지 있을 거 같은데 아무리 찾아봐도 없더라고요. n/ 학습기기가 사용하기 쉬운 편은 아닌 거 같아요. n/ 제가 기계를 잘 못 다뤄서 그런 건지 어렵네요.",SOURCE_TEXT,,False,,D60_J91,normal_source_01002,unassigned
